typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20170101","2017","52","2017","792","TUR","Türkiye","X","Export","0","W00","World","0","W00","World","H5","HS","true","2702","Lignite; whether or not agglomerated, excluding jet","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1457698","false","8","kg","1457698","false","1457698","false","0","false","0","159628","159628","0","false","true",
"C","A","20170101","2017","52","2017","804","UKR","Ukraine","X","Export","0","W00","World","0","W00","World","H4","HS","true","2702","Lignite; whether or not agglomerated, excluding jet","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","399640","false","8","kg","399640","false","399640","false",,"false",,"15746.61","15746.61","0","false","true",
"C","A","20170101","2017","52","2017","807","MKD","North Macedonia","X","Export","0","W00","World","0","W00","World","H5","HS","true","2702","Lignite; whether or not agglomerated, excluding jet","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","199200","false","8","kg","199200","false","199200","false","0","false",,"2032.18","2032.18","0","false","true",
"C","A","20170101","2017","52","2017","818","EGY","Egypt","X","Export","0","W00","World","0","W00","World","H4","HS","true","2702","Lignite; whether or not agglomerated, excluding jet","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","501100625.771","true","-1","N/A","0","false","501100625.771","true","0","false","0","53814803.827","53814803.827","6","false","true",
"C","A","20170101","2017","52","2017","826","GBR","United Kingdom","X","Export","0","W00","World","0","W00","World","H5","HS","true","2702","Lignite; whether or not agglomerated, excluding jet","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","446774","false","8","kg","446774","false","446774","false","0","false",,"214270.237","214270.237","0","false","true",
"C","A","20170101","2017","52","2017","842","USA","USA","X","Export","0","W00","World","0","W00","World","H5","HS","true","2702","Lignite; whether or not agglomerated, excluding jet","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20924000","false","-1","N/A","0","false","20924000","false","0","false","0","8286538","8286538","0","false","true",
"C","A","20170101","2017","52","2017","860","UZB","Uzbekistan","X","Export","0","W00","World","0","W00","World","H4","HS","true","2702","Lignite; whether or not agglomerated, excluding jet","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","56320","false","21","1000 KG","56.32","false","56320","false",,"false",,"7934","7934","0","false","true",
"C","A","20170101","2017","52","2017","792","TUR","Türkiye","X","Export","0","W00","World","0","W00","World","H5","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3376072","false","8","kg","3376072","false","3376072","false","0","false","0","928008","928008","0","false","true",
"C","A","20170101","2017","52","2017","804","UKR","Ukraine","X","Export","0","W00","World","0","W00","World","H4","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","225306593","false","8","kg","225306593","false","225306593","false",,"false",,"46733282.53","46733282.53","0","false","true",
"C","A","20170101","2017","52","2017","807","MKD","North Macedonia","X","Export","0","W00","World","0","W00","World","H5","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","42720","false","8","kg","42720","false","42720","false","0","false",,"9563.65","9563.65","0","false","true",
"C","A","20170101","2017","52","2017","818","EGY","Egypt","X","Export","0","W00","World","0","W00","World","H4","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","149189167.593","true","-1","N/A","0","false","149189167.593","true","0","false","0","44939557.923","44939557.923","6","false","true",
"C","A","20170101","2017","52","2017","826","GBR","United Kingdom","X","Export","0","W00","World","0","W00","World","H5","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","25577279.719","true","-1","N/A","0","false",,"true","0","false",,"7101758.711","7101758.711","0","false","true",
"C","A","20170101","2017","52","2017","834","TZA","United Rep. of Tanzania","X","Export","0","W00","World","0","W00","World","H5","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","7.5","false","8","kg","7.5","false","7.5","false",,"false",,"1.5","1.5","0","false","true",
"C","A","20170101","2017","52","2017","842","USA","USA","X","Export","0","W00","World","0","W00","World","H5","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1099146000","false","-1","N/A","0","false","1099146000","false","0","false","0","280440537","280440537","0","false","true",
"C","A","20170101","2017","52","2017","894","ZMB","Zambia","X","Export","0","W00","World","0","W00","World","H5","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15000","false","21","1000 KG","15","false","15000","false","0","false",,"37926.234","37926.234","0","false","true",
"C","A","20180101","2018","52","2018","4","AFG","Afghanistan","X","Export","0","W00","World","0","W00","World","H4","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false",,"false",,"89389981.64","89389981.64","0","false","true",
"C","A","20180101","2018","52","2018","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H5","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2332150","false","8","kg","2332150","false","2332150","false","0","false",,"393614.29","393614.29","0","false","true",
"C","A","20180101","2018","52","2018","36","AUS","Australia","X","Export","0","W00","World","0","W00","World","H5","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","386146113431.744","true","-1","N/A","0","false","386146113431.744","true","386817362758","false",,"49730886253.267","49730886253.267","6","false","true",
"C","A","20180101","2018","52","2018","40","AUT","Austria","X","Export","0","W00","World","0","W00","World","H5","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","2585599.551","true","-1","N/A","0","false","2585599.551","true",,"false",,"664340.617","664340.617","0","false","true",
"C","A","20180101","2018","52","2018","48","BHR","Bahrain","X","Export","0","W00","World","0","W00","World","H5","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","5","false","8","kg","5","false","5","false",,"false",,"5.957","5.957","0","false","true",
"C","A","20180101","2018","52","2018","56","BEL","Belgium","X","Export","0","W00","World","0","W00","World","H5","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1045847874.721","true","-1","N/A","0","false","1045847874.721","true","0","false","0","152172084.614","152172084.614","6","false","true",
"C","A","20180101","2018","52","2018","70","BIH","Bosnia Herzegovina","X","Export","0","W00","World","0","W00","World","H5","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","7120","false","8","kg","7120","false","7120","false",,"false",,"2279.12","2279.12","0","false","true",
"C","A","20180101","2018","52","2018","72","BWA","Botswana","X","Export","0","W00","World","0","W00","World","H5","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"10913445.836","10913445.836","0","false","true",
"C","A","20180101","2018","52","2018","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H5","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","710030","false","8","kg","710030","false","710026","false","0","false",,"352184","352184","0","false","true",
"C","A","20180101","2018","52","2018","96","BRN","Brunei Darussalam","X","Export","0","W00","World","0","W00","World","H5","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","20012","false","8","kg","20012","false","20012","false",,"false",,"3712.343","3712.343","0","false","true",
"C","A","20180101","2018","52","2018","100","BGR","Bulgaria","X","Export","0","W00","World","0","W00","World","H5","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14532620","false","8","kg","14532620","false","14532620","false","0","false",,"1822839.214","1822839.214","0","false","true",
"C","A","20180101","2018","52","2018","112","BLR","Belarus","X","Export","0","W00","World","0","W00","World","H5","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","853916177","false","8","kg","853916177","false","853916177","false",,"false",,"74912300","74912300","0","false","true",
"C","A","20180101","2018","52","2018","116","KHM","Cambodia","X","Export","0","W00","World","0","W00","World","H5","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","643.638","true","-1","N/A","0","false","643.638","true","0","false",,"100.13","100.13","6","false","true",
"C","A","20180101","2018","52","2018","36","AUS","Australia","X","Export","0","W00","World","0","W00","World","H5","HS","true","2702","Lignite; whether or not agglomerated, excluding jet","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","230","false","21","1000 KG","0.23","false","230","false","226.8","false",,"1244.011","1244.011","0","false","true",
"C","A","20180101","2018","52","2018","40","AUT","Austria","X","Export","0","W00","World","0","W00","World","H5","HS","true","2702","Lignite; whether or not agglomerated, excluding jet","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","236983","false","8","kg","236983","false","236983","false",,"false",,"69188.316","69188.316","0","false","true",
"C","A","20180101","2018","52","2018","56","BEL","Belgium","X","Export","0","W00","World","0","W00","World","H5","HS","true","2702","Lignite; whether or not agglomerated, excluding jet","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","96525847.03","false","8","kg","96525847.03","false","96525847.03","false","0","false","0","11488248.566","11488248.566","0","false","true",
"C","A","20180101","2018","52","2018","70","BIH","Bosnia Herzegovina","X","Export","0","W00","World","0","W00","World","H5","HS","true","2702","Lignite; whether or not agglomerated, excluding jet","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","202074180","false","8","kg","202074180","false","202074180","false",,"false",,"14561533.01","14561533.01","0","false","true",
"C","A","20180101","2018","52","2018","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H5","HS","true","2702","Lignite; whether or not agglomerated, excluding jet","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2375","false","8","kg","2375","false","2375","false","0","false",,"12350","12350","0","false","true",
"C","A","20180101","2018","52","2018","100","BGR","Bulgaria","X","Export","0","W00","World","0","W00","World","H5","HS","true","2702","Lignite; whether or not agglomerated, excluding jet","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","39342880","false","8","kg","39342880","false","39342880","false","0","false",,"2027684.699","2027684.699","0","false","true",
"C","A","20180101","2018","52","2018","112","BLR","Belarus","X","Export","0","W00","World","0","W00","World","H5","HS","true","2702","Lignite; whether or not agglomerated, excluding jet","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","336450","false","8","kg","336450","false","336450","false",,"false",,"26900","26900","0","false","true",
"C","A","20180101","2018","52","2018","4","AFG","Afghanistan","X","Export","0","W00","World","0","W00","World","H4","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","200","false","8","kg","200","false","200","false",,"false",,"172.5","172.5","0","false","true",
"C","A","20180101","2018","52","2018","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H5","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4766000","false","8","kg","4766000","false","4766000","false","0","false",,"2004880","2004880","0","false","true",
"C","A","20180101","2018","52","2018","40","AUT","Austria","X","Export","0","W00","World","0","W00","World","H5","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","4477967","false","8","kg","4477967","false","4477967","false",,"false",,"646099.03","646099.03","0","false","true",
"C","A","20180101","2018","52","2018","48","BHR","Bahrain","X","Export","0","W00","World","0","W00","World","H5","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","453725.2","false","8","kg","453725.2","false","453725.2","false",,"false",,"26557.136","26557.136","0","false","true",
"C","A","20180101","2018","52","2018","56","BEL","Belgium","X","Export","0","W00","World","0","W00","World","H5","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2917291.14","false","8","kg","2917291.14","false","2917291.14","false","0","false","0","1211420.238","1211420.238","0","false","true",
"C","A","20180101","2018","52","2018","70","BIH","Bosnia Herzegovina","X","Export","0","W00","World","0","W00","World","H5","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","566401960","false","8","kg","566401960","false","566401960","false",,"false",,"187324069.81","187324069.81","0","false","true",
"C","A","20180101","2018","52","2018","72","BWA","Botswana","X","Export","0","W00","World","0","W00","World","H5","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","96103.76","false","8","kg","96103.76","false","454862","false","0","false",,"16737.969","16737.969","0","false","true",
"C","A","20180101","2018","52","2018","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H5","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1052741","false","8","kg","1052741","false","1052741","false","0","false",,"783368","783368","0","false","true",
"C","A","20180101","2018","52","2018","96","BRN","Brunei Darussalam","X","Export","0","W00","World","0","W00","World","H5","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","140","false","8","kg","140","false","140","false",,"false",,"17.258","17.258","0","false","true",
"C","A","20180101","2018","52","2018","100","BGR","Bulgaria","X","Export","0","W00","World","0","W00","World","H5","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2970","false","8","kg","2970","false","2970","false","0","false",,"1453.344","1453.344","0","false","true",
"C","A","20180101","2018","52","2018","120","CMR","Cameroon","X","Export","0","W00","World","0","W00","World","H4","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false","0","5448.664","5448.664","6","false","true",
"C","A","20180101","2018","52","2018","124","CAN","Canada","X","Export","0","W00","World","0","W00","World","H5","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","33701483565.19","true","-1","N/A","0","false","33701483565.19","true","0","false","0","5802239979.423","5802239979.423","6","false","true",
"C","A","20180101","2018","52","2018","152","CHL","Chile","X","Export","0","W00","World","0","W00","World","H5","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","422095708.487","true","-1","N/A","0","false","422095708.487","true","0","false","0","15240594.268","15240594.268","6","false","true",
"C","A","20180101","2018","52","2018","156","CHN","China","X","Export","0","W00","World","0","W00","World","H5","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false","0","786889331","786889331","6","false","true",
"C","A","20180101","2018","52","2018","170","COL","Colombia","X","Export","0","W00","World","0","W00","World","H5","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","83793499584","false","8","kg","83793499584","false","83793499584","false",,"false",,"6576500113.74","6576500113.74","0","false","true",
"C","A","20180101","2018","52","2018","174","COM","Comoros","X","Export","0","W00","World","0","W00","World","H5","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","28","false","8","kg","28","false","28","false","0","false",,"19.026","19.026","0","false","true",
"C","A","20180101","2018","52","2018","178","COG","Congo","X","Export","0","W00","World","0","W00","World","H5","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2136","false","8","kg","2136","false","2136","false","0","false",,"564.253","564.253","0","false","true",
"C","A","20180101","2018","52","2018","191","HRV","Croatia","X","Export","0","W00","World","0","W00","World","H5","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","118185386","false","8","kg","118185386","false","118185386","false","0","false",,"18619003","18619003","0","false","true",
"C","A","20180101","2018","52","2018","192","CUB","Cuba","X","Export","0","W00","World","0","W00","World","H5","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","456000","false","21","1000 KG","456","false","456000","false","0","false",,"79800","79800","0","false","true",
"C","A","20180101","2018","52","2018","203","CZE","Czechia","X","Export","0","W00","World","0","W00","World","H5","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","1928796480","false","8","kg","1928796480","false","1928796480","false",,"false",,"293486861","293486861","0","false","true",
"C","A","20180101","2018","52","2018","208","DNK","Denmark","X","Export","0","W00","World","0","W00","World","H5","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false","0","654936.659","654936.659","6","false","true",
"C","A","20180101","2018","52","2018","214","DOM","Dominican Rep.","X","Export","0","W00","World","0","W00","World","H5","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","164486","false","8","kg","164486","false","164506","false","0","false",,"250315.84","250315.84","0","false","true",
"C","A","20180101","2018","52","2018","124","CAN","Canada","X","Export","0","W00","World","0","W00","World","H5","HS","true","2702","Lignite; whether or not agglomerated, excluding jet","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","66273000","false","21","1000 KG","66273","false","66273000","false","0","false","0","8634298.499","8634298.499","0","false","true",
"C","A","20180101","2018","52","2018","156","CHN","China","X","Export","0","W00","World","0","W00","World","H5","HS","true","2702","Lignite; whether or not agglomerated, excluding jet","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7118150","false","8","kg","7118150","false","7118150","false","0","false","0","608215","608215","0","false","true",
"C","A","20180101","2018","52","2018","170","COL","Colombia","X","Export","0","W00","World","0","W00","World","H5","HS","true","2702","Lignite; whether or not agglomerated, excluding jet","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","12065.6","false","8","kg","12065.6","false","12065.6","false",,"false",,"36207.92","36207.92","0","false","true",
"C","A","20180101","2018","52","2018","196","CYP","Cyprus","X","Export","0","W00","World","0","W00","World","H5","HS","true","2702","Lignite; whether or not agglomerated, excluding jet","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"5831.551","5831.551","0","false","true",
"C","A","20180101","2018","52","2018","203","CZE","Czechia","X","Export","0","W00","World","0","W00","World","H5","HS","true","2702","Lignite; whether or not agglomerated, excluding jet","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","940399869","false","8","kg","940399869","false","940399869","false",,"false",,"73563798","73563798","0","false","true",
"C","A","20180101","2018","52","2018","208","DNK","Denmark","X","Export","0","W00","World","0","W00","World","H5","HS","true","2702","Lignite; whether or not agglomerated, excluding jet","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9011","false","8","kg","9011","false","9011","false","0","false","0","385.613","385.613","0","false","true",
"C","A","20180101","2018","52","2018","124","CAN","Canada","X","Export","0","W00","World","0","W00","World","H5","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","38890000","false","21","1000 KG","38890","false","38890000","false","0","false","0","11383531.04","11383531.04","0","false","true",
"C","A","20180101","2018","52","2018","152","CHL","Chile","X","Export","0","W00","World","0","W00","World","H5","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","30879300","false","8","kg","30879300","false","30879300","false","0","false","0","3478150","3478150","0","false","true",
"C","A","20180101","2018","52","2018","156","CHN","China","X","Export","0","W00","World","0","W00","World","H5","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9758358068","false","8","kg","9758358068","false","9758358068","false","0","false","0","2976419153","2976419153","0","false","true",
"C","A","20180101","2018","52","2018","170","COL","Colombia","X","Export","0","W00","World","0","W00","World","H5","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","3098578071","false","8","kg","3098578071","false","3098578071","false",,"false",,"871365330.85","871365330.85","0","false","true",
"C","A","20180101","2018","52","2018","188","CRI","Costa Rica","X","Export","0","W00","World","0","W00","World","H5","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","5030","false","8","kg","5030","false","5030","false",,"false",,"3302.15","3302.15","0","false","true",
"C","A","20180101","2018","52","2018","191","HRV","Croatia","X","Export","0","W00","World","0","W00","World","H5","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1387534","false","8","kg","1387534","false","1387534","false","0","false",,"145469","145469","0","false","true",
"C","A","20180101","2018","52","2018","196","CYP","Cyprus","X","Export","0","W00","World","0","W00","World","H5","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20650","false","8","kg","20650","false","20650","false","0","false",,"6435.018","6435.018","0","false","true",
"C","A","20180101","2018","52","2018","203","CZE","Czechia","X","Export","0","W00","World","0","W00","World","H5","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","635057500","false","8","kg","635057500","false","635057500","false",,"false",,"224065539","224065539","0","false","true",
"C","A","20180101","2018","52","2018","208","DNK","Denmark","X","Export","0","W00","World","0","W00","World","H5","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","338523","false","8","kg","338523","false","338523","false","0","false","0","412125.149","412125.149","0","false","true",
"C","A","20180101","2018","52","2018","246","FIN","Finland","X","Export","0","W00","World","0","W00","World","H5","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","12039.577","true","-1","N/A","0","false","12039.577","true","0","false",,"16380.853","16380.853","6","false","true",
"C","A","20180101","2018","52","2018","251","FRA","France","X","Export","0","W00","World","0","W00","World","H5","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","70827604.64","true","-1","N/A","0","false",,"true","0","false",,"9101941.196","9101941.196","6","false","true",
"C","A","20180101","2018","52","2018","268","GEO","Georgia","X","Export","0","W00","World","0","W00","World","H5","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2326921","false","8","kg","2326921","false","2326921","false","0","false",,"184694.93","184694.93","0","false","true",
"C","A","20180101","2018","52","2018","251","FRA","France","X","Export","0","W00","World","0","W00","World","H5","HS","true","2702","Lignite; whether or not agglomerated, excluding jet","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","330624.025","true","-1","N/A","0","false","330624.025","true","0","false",,"25653.617","25653.617","6","false","true",
"C","A","20180101","2018","52","2018","246","FIN","Finland","X","Export","0","W00","World","0","W00","World","H5","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","71445120","false","8","kg","71445120","false","71445120","false","0","false",,"16549957.66","16549957.66","0","false","true",
"C","A","20180101","2018","52","2018","251","FRA","France","X","Export","0","W00","World","0","W00","World","H5","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","48359950.138","true","-1","N/A","0","false","48359950.138","true","0","false",,"17531108.296","17531108.296","6","false","true",
"C","A","20180101","2018","52","2018","268","GEO","Georgia","X","Export","0","W00","World","0","W00","World","H5","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3945500","false","8","kg","3945500","false","3945500","false","0","false",,"305406.31","305406.31","0","false","true",
"C","A","20180101","2018","52","2018","276","DEU","Germany","X","Export","0","W00","World","0","W00","World","H5","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","202699505.438","true","-1","N/A","0","false","202699505.438","true",,"false",,"45710600.407","45710600.407","0","false","true",
"C","A","20180101","2018","52","2018","288","GHA","Ghana","X","Export","0","W00","World","0","W00","World","H5","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","35000","false","8","kg","35000","false","35000","false",,"false",,"2761.549","2761.549","0","false","true",
